ID_BCT_O,CALLE,ESQUINA / ENTRE CALLES,COLONIA,TRAMO,SECTOR_UPC,ALCALDÍA,C2,LATITUD,LONGITUD,CLASIFICACION,BOTON,ALTAVOZ,TIPO_POSTE,NUMCAMS,NUMBOT,NUMALT,CANT_ALTAVOZ,TIPO CAMARA,PROYECTO
MC96,ZARAGOZA,CASI ESQ CALLE 1,SANTA LUCIA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.35743,-99.25631,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC97,PLANTON,4A CDA. DE PITÁGORAS,LA MILAGROSA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.35127724,-99.23735174,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC98,AV. SAN ISIDRO ALTO LERMA,CDA 2A AV. SAN ISIDRO ALTO LERMA,LADERA CHICA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.35663919,-99.25149712,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC99,GUADALUPE VICTORIA,ENTRE MORELOS Y COMONFORT,LADERA CHICA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.357064,-99.253082,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC100,AV. SAN ISIDRO ALTO LERMA,ENTRE FRANCISCO I MADERO Y ZARAGOZA,SANTA LUCIA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.355435,-99.256797,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC101,DEL ROSAL,ENTRE JOYITA Y ESCONDIDA,LA PEÑITA,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.343331,-99.229639,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC102,RECUERDO,DEL RECUERDO,ENCINO,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.34312,-99.228074,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC103,CHONTLEÑOS,CHIMALTECOS,FRANCISCO VILLA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.384547,-99.202802,UNIDAD HABITACIONAL,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC104,COMAYAGÜENSES,ENTRE CHILLANEJOS Y MINAS,FRANCISCO VILLA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.382992,-99.203701,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC105,COMAYAGÜENSES,CHONTALEÑOS,FRANCISCO VILLA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.383856,-99.204145,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC106,ALCANFORES,ENTRE 2DO RT. DE ARRECIFE Y CDA. 4TA MESETA,AMPLIACION LAS AGUILAS,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.347684,-99.219439,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC107,DE COLINA,RETORNO DE COLINA,AMPLIACION LAS AGUILAS,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.347091,-99.222834,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC108,10 DE MAYO,SALVATIERRA,LOMAS DE SAN ANGEL INN,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.342722,-99.208431,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC109,HIDALGO,PORVENIR,AXOTLA,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.356386,-99.174294,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC110,AV. UNIVERSIDAD,HIDALGO,AXOTLA,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.35616255,-99.17368992,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC111,AV. UNIVERSIDAD,CJÓN. ARTES,AXOTLA,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.357248,-99.172862,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC112,AV. UNIVERSIDAD,INDUSTRIA,AXOTLA,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.357911,-99.172554,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC113,INDUSTRIA,CJÓN. VEREDA NACIONAL,AXOTLA,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.358328,-99.173714,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC114,AV. RÍO MIXCOAC,ENTRE CALLE TRES Y AMORES,ACACIAS,#N/A,DEL VALLE,BENITO JUAREZ,SUR,19.36179334,-99.17401337,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC115,JUÁREZ,ENTRE MORELOS Y ROLDÁN,AXOTLA,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.35737888,-99.17542989,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC116,AV. CENTENARIO,PTO. CEGUAYO Y BALCONES DE CEGUAYO,TLACUITLAPA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.356095,-99.239979,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC117,FELIPE ARGUELLO,ANTONIO MACHADO,BALCONES DE CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.356761,-99.240399,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC118,JOSÉ ANTONIO CHOCANO,ENTRE FELIPE ARGUELLO Y PTO. CEGUAYO,BALCONES DE CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.357039,-99.240828,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC119,PTO. CEGUAYO,ENTRE ANTONIO MACHADO Y FELIPE ARGÜELLO,BALCONES DE CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.356841,-99.239767,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC120,VIOLETA,ORQUIDEA,COOP CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.357904,-99.24286,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC121,AZALEAS,GERANIO,COOP CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.358364,-99.242444,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC122,AZALEAS,DALIAS,COOP CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.35866177,-99.24340634,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC123,GARDENIA,PLAZA DEL ROCÍO,PUERTA GRANDE,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.356032,-99.233814,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC124,3A. CERRADA,AZUCENA,BELEM DE LAS FLORES,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.355012,-99.233191,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC125,ALBERTO BALDERAS R,ENTRE TINTORETO Y ATLANTA,CIUDAD DE LOS DEPORTES,#N/A,NAPOLES,BENITO JUAREZ,SUR,19.38209199,-99.17970528,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC126,ROSA DE CASTILLA,ROSA PERLA,MOLINO DE ROSAS,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.3737639,-99.1968297,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC127,NARANJALES,RANCHO VISTA HERMOSA,LAS CAMPANAS,#N/A,CULHUACAN,COYOACAN,SUR,19.3081137,-99.12100777,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC128,ÁGUILA,CANARIO,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.397108,-99.192902,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC129,ÁGUILA,JILGUERO,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.395375,-99.195885,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC130,CAMPO FLORIDO,CANARIO,JOSE MARIA PINO SUAREZ,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.399184,-99.192825,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC131,HALCON,RUISEÑOR,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.39707079,-99.19478107,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC132,CAMPO FLORIDO,PATO,JOSE MARIA PINO SUAREZ,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.399151,-99.193791,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC133,CAMPO FLORIDO,FAISÁN,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.398169,-99.194422,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC134,FERROCARRIL A CUERNAVACA,AVESTRUZ,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.395496,-99.1903,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC135,ÁGUILA,RUISEÑOR,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.396291,-99.194329,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC136,GALLARETA,GOLONDRINA,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.398118,-99.190971,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC137,HALCÓN ,CISNE,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.39652681,-99.19563261,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC138,CONDOR,GARZA,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.39865144,-99.19178752,CRUCES SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC139,TABASQUEÑOS,ENTRE MICHOACANOS Y BRASILEÑOS,BONANZA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.386222,-99.214589,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC140,MEXICANOS,QUERETANOS,BONANZA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.386701,-99.214251,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC141,TAMAULIPAS,TAMAULIPAS,PROGRESO,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.340729,-99.204313,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC142,TAMAULIPAS,ENTRE JALAPA Y TAMAULIPAS,PROGRESO,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.340098,-99.205087,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC143,AJUSCO,SARATOGA Y VISTAHERMOSA,PORTALES SUR,#N/A,PORTALES,BENITO JUAREZ,SUR,19.3588092,-99.1522573,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC144,CALZ. DESIERTO DE LOS LEONES,TIZAMPAPANO,LOMAS DE LOS ANGELES TETELPAN,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.342735,-99.219445,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC145,AV. QUERETARO,BLVD. ADOLFO LOPEZ MATEOS,PROGRESO,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.34069733,-99.20353256,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC146,CAM. REAL DE TETELPAN,CDA. DE LAS MINAS,LOMAS DE TETELPAN,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.343815,-99.219591,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC147,DE LAS FLORES,CDA. DE LAS FLORES,LOS ALPES,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.359007,-99.192036,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC148,HALCÓN,CAMPO FLORIDO,BELLAVISTA,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.39611,-99.196348,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC149,BENITO JUÁREZ,CJÓN. CORREGIDORA,CAMPESTRE,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.357803,-99.193183,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC150,CORREGIDORA,CALYECAC,CAMPESTRE,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.356051,-99.192212,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC151,FRANCISCO I. MADERO,CJÓN. DE LAS ROSA,CAMPESTRE,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.355336,-99.195279,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC152,DALIAS,CLAVELES,COOP CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.357754,-99.24378,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC153,ANTONIO RUIZ,ENTRE ANTONIO RUIZ Y GUSTAVO DURAN GONZALEZ,CEHUAYO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.359174,-99.2425385,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC154,PERAS,PERA,CANUTILLO 3RA SECCION,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.363249,-99.226923,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC155,SANTA LUCIA,CALLE 3,OLIVAR DEL CONDE 1RA SECCION,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.375217,-99.20314,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC156,ANTONIO ROSALES,AV. VASCO DE QUIROGA,GRAL A ROSALES,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.378209,-99.245704,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC157,AV PASEO DE LA REFORMA,ENTRE MANUEL SANDOVAL Y GOMEZ FARIAS,CARLOS ALBERTO MADRAZO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.3794881,-99.2516217,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC158,CERRADA 14 DE FEBRERO,CALLE 14 DE FEBRERO,LOMAS DE SAN BERNABE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.312168,-99.26699,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC159,ROSA BLANCA,ENTRE SANTA LUCIA Y BENVENUTO CELLINI,ALFONSO XIII,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.377652,-99.198813,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC160,PROLONGACIÓN 29 DE OCTUBRE,CALLE ASTILLEROS,LOMAS DE SAN BERNABE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.312987,-99.267606,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC161,AV. TAMAULIPAS,SAN ISIDRO ALTO LERMA,CORPUS CHRISTY,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.363444,-99.24742,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC162,CALLE ARBOLEDAS,CERRADA PRIMERA,LOMAS DE SAN BERNABE,#N/A,SAN JERONIMO,MAGDALENA CONTRERAS,PONIENTE,19.313696,-99.268081,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC163,AND IGNACIO ZARAGOZA,ENTRE CDA. AND 2 Y CDA. AND 3,SANTA LUCIA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.356441,-99.255691,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC164,AV. TAMAULIPAS,ENTRE DAYTON Y 18 DE JULIO,SANTA LUCIA,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.360951,-99.251621,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC165,AV. VASCO DE QUIROGA,ENTRE PORFIRIO DÍAZ Y MAGNOLIA,TLAPECHICO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.380113,-99.243624,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC166,AV. VASCO DE QUIROGA,ANTIGUO CAM. A TOLUCA,CARLOS ALBERTO MADRAZO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.379622,-99.247135,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC167,AVENIDA BENITO JUÁREZ,ESQUINA MINAS DE PLATINO,BARRIO NORTE,#N/A,PLATEROS,ALVARO OBREGON,PONIENTE,19.37919936,-99.20779843,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC168,GOMEZ FARIAS,DURANGO,REACOMODO VALENTIN GOMEZ FARIAS,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.35974464,-99.23319553,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC169,GOMEX FARIAS,JALISCO,REACOMODO VALENTIN GOMEZ FARIAS,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.3601747,-99.2322908,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC170,GOMEZ FARIAS,CIRCUITO CARLOS ALBERTRO MADRAZO,REACOMODO VALENTIN GOMEZ FARIAS,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.360452,-99.231704,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC171,CARLOS A MADRAZO,MADRAZO,REACOMODO VALENTIN GOMEZ FARIAS,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.3608805,-99.230931,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC172,CTO. GÓMEZ FARÍAS,BAJA CALIFORNIA,REACOMODO VALENTIN GOMEZ FARIAS,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.358596,-99.233751,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC173,EMILIANO ZAPATA,IGLESIAS,TLACOYAQUE,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.319281,-99.265946,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC174,JALISCO,GOMEZ FARIAS,REACOMODO VALENTIN GOMEZ FARIAS,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.3595309,-99.2319283,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC175,JOSÉ MARÍA DE TERESA,ROBERTO BOKER,CAMPESTRE,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.35573,-99.191106,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC176,OYAMEL,ARAUCARIA,GARCIMARRERO,#N/A,SANTA FE,ALVARO OBREGON,PONIENTE,19.36552,-99.236182,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC177,AV. LAS FLORES,CJON DE CORREGIDORA Y CDA LAS FLORES,LOS ALPES,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.358413,-99.193337,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC178,FRANCISCO I. MADERO,ARALIA,TLACOPAC,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.355564,-99.196643,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC179,PRIV. JARDÍN,JARDÍN,TLACOPAC,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.354468,-99.197671,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC180,CDA. DE AV. TOLUCA,AV. TOLUCA,OLIVAR DE LOS PADRES,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.340694,-99.21116,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC181,TRANSMISIONES,ZAMORA Y TRASMISIONES,LOMAS DE SAN ANGEL INN,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.341694,-99.209479,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC182,ZAMORA,ENTRE TOLUCA Y TRANSMISIONES,LOMAS DE SAN ANGEL INN,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.34223768,-99.21046603,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC183,JAZMÍN,EMILIANO ZAPATA,LOMAS DE CHAMONTOYA,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.316898,-99.268349,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC184,FERROCARRIL A CUERNAVACA,ENTRE TRANSMISIONES Y AJUSCO,OLIVAR DE LOS PADRES,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.339173,-99.209574,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC185,AV. TOLUCA,CD. VICTORIA,OLIVAR DE LOS PADRES,#N/A,ALPES,ALVARO OBREGON,PONIENTE,19.340932,-99.208368,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC186,AV. MIGUEL ÁNGEL DE QUEVEDO,ENTRE CHIMALISTAC Y CJÓN SAN ANGELO,CHIMALISTAC,SOBRE MIGUEL ANGEL DE QUEVEDO ENTRE AV DE LOS INSURGENTES A AV TLAHUAC,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.347699,-99.183326,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC187,LORETO,ENTRE AV. PASEO DEL RIO Y AV. INSURGENTES,CHIMALISTAC,SOBRE AV INSURGENTES ENTRE RIO DE LOS REMEDIOS A  VIADUCTO TLALPAN,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.33965559,-99.18992198,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC188,AV. INSURGENTES,RIO CHICO,CHIMALISTAC,SOBRE AV INSURGENTES ENTRE RIO DE LOS REMEDIOS A  VIADUCTO TLALPAN,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.34248,-99.189218,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC189,LA BOMBILLA,VIZCAINOCO,CHIMALISTAC,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.345641,-99.185218,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC190,DEL SECRETO,PASEO DEL RÍO,CHIMALISTAC,#N/A,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.343834,-99.184522,BARRIO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC191,Av de los Insurgentes Sur,LORETO,LORETO,SOBRE AV INSURGENTES ENTRE RIO DE LOS REMEDIOS A  VIADUCTO TLALPAN,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.339785,-99.190544,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
MC192,RAFAEL CHECA ,PIMENTEL,CHIMALISTAC,SOBRE AV INSURGENTES ENTRE RIO DE LOS REMEDIOS A  VIADUCTO TLALPAN,SAN ANGEL,ALVARO OBREGON,PONIENTE,19.344016,-99.188046,SENDERO SEGURO,CON BOTON,SIN ALTAVOZ,TOTEM,2,1,0,0,FIJA,TOTEMS
